zipcode,city,state,location_type,tax_returns_filed,population,total_wages,event_timestamp,created_timestamp
80117,KIOWA,CO,PRIMARY,1136,2139,54976626,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
71064,PLAIN DEALING,LA,PRIMARY,1557,2783,41316889,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
76630,BRUCEVILLE,TX,PRIMARY,742,1397,29530450,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
13204,SYRACUSE,NY,PRIMARY,7788,12137,180571623,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
96057,MCCLOUD,CA,PRIMARY,623,1037,12502847,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
27325,ROBBINS,NC,PRIMARY,2719,5174,74882494,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
46368,PORTAGE,IN,PRIMARY,18487,32445,713943132,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
33609,TAMPA,FL,PRIMARY,8358,12817,502464700,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
49076,OLIVET,MI,PRIMARY,1766,3277,58184953,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
62919,CAVE IN ROCK,IL,PRIMARY,365,697,10712302,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
45224,CINCINNATI,OH,PRIMARY,10218,16213,307385578,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
17061,MILLERSBURG,PA,PRIMARY,3383,5854,110365357,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
1119,SPRINGFIELD,MA,PRIMARY,5978,9915,191005823,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
80163,LITTLETON,CO,PRIMARY,283,443,16062338,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
98101,SEATTLE,WA,PRIMARY,6245,7771,321726983,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
13032,CANASTOTA,NY,PRIMARY,5950,10386,199644445,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
74852,MACOMB,OK,PRIMARY,595,1127,16583731,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
73038,FORT COBB,OK,PRIMARY,763,1410,20184763,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
44634,HOMEWORTH,OH,PRIMARY,1038,1868,34751769,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
87823,LEMITAR,NM,PRIMARY,300,538,6855610,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
11955,MORICHES,NY,PRIMARY,1698,2780,70767286,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
8691,TRENTON,NJ,PRIMARY,7101,13091,573048878,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
84537,ORANGEVILLE,UT,PRIMARY,537,1108,25866959,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
75754,BEN WHEELER,TX,PRIMARY,2428,4452,76850949,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
84601,PROVO,UT,PRIMARY,11603,22642,343200226,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
76059,KEENE,TX,PRIMARY,1918,3540,56418169,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
10603,WHITE PLAINS,NY,PRIMARY,9301,14937,530196836,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
50464,PLYMOUTH,IA,PRIMARY,307,560,9575651,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
43116,COMMERCIAL POINT,OH,PRIMARY,622,1210,27850157,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
71913,HOT SPRINGS NATIONAL PARK,AR,PRIMARY,18793,32485,515123605,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
12192,WEST COXSACKIE,NY,PRIMARY,731,1254,26391056,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
44133,NORTH ROYALTON,OH,PRIMARY,17057,27776,735697398,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
99161,PALOUSE,WA,PRIMARY,685,1243,23759533,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
97862,MILTON FREEWATER,OR,PRIMARY,4570,8481,122656785,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
84043,LEHI,UT,PRIMARY,16368,34837,805922225,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
1026,CUMMINGTON,MA,PRIMARY,520,865,15391058,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
39211,JACKSON,MS,PRIMARY,11198,18806,521231524,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
90255,HUNTINGTON PARK,CA,PRIMARY,28269,54716,708223920,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
93387,BAKERSFIELD,CA,PRIMARY,455,874,10952866,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
31410,SAVANNAH,GA,PRIMARY,11344,19812,566547068,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
1007,BELCHERTOWN,MA,PRIMARY,7097,12895,342529324,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
69358,MORRILL,NE,PRIMARY,908,1617,27166691,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
68856,MERNA,NE,PRIMARY,295,545,7090931,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
57770,PINE RIDGE,SD,PRIMARY,1650,3139,41093990,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
41553,PHELPS,KY,PRIMARY,793,1556,22683216,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
8555,ROOSEVELT,NJ,PRIMARY,444,796,22653514,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
53095,WEST BEND,WI,PRIMARY,13758,24005,596800992,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
74728,BROKEN BOW,OK,PRIMARY,4373,8178,112950201,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
36010,BRUNDIDGE,AL,PRIMARY,2159,3931,55475515,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
36504,ATMORE,AL,PRIMARY,624,1096,16284788,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
41822,HINDMAN,KY,PRIMARY,1155,2175,41339584,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
15469,NORMALVILLE,PA,PRIMARY,972,1752,25874806,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
17086,RICHFIELD,PA,PRIMARY,1070,1974,29545687,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
47345,GREENS FORK,IN,PRIMARY,626,1190,19050091,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
62817,BROUGHTON,IL,PRIMARY,253,472,5538551,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
5774,WELLS,VT,PRIMARY,623,1047,15825719,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
27943,HATTERAS,NC,PRIMARY,398,648,9853980,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
78151,RUNGE,TX,PRIMARY,572,1060,13996473,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
16877,WARRIORS MARK,PA,PRIMARY,802,1474,33638459,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
17845,MILLMONT,PA,PRIMARY,959,1790,21610107,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
20187,WARRENTON,VA,PRIMARY,6817,13112,459401358,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
22313,ALEXANDRIA,VA,PRIMARY,364,478,16842666,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
28470,SHALLOTTE,NC,PRIMARY,3530,6333,88595330,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
17740,JERSEY SHORE,PA,PRIMARY,6054,10809,184817065,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
33145,MIAMI,FL,PRIMARY,13944,22151,424788779,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
23432,SUFFOLK,VA,PRIMARY,704,1276,34393045,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
84622,CENTERFIELD,UT,PRIMARY,514,1032,15810366,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
76127,NAVAL AIR STATION/ JRB,TX,PRIMARY,262,405,9208585,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
98848,QUINCY,WA,PRIMARY,4255,8293,119200919,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
17058,MIFFLIN,PA,PRIMARY,854,1462,20907837,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
64728,BRONAUGH,MO,PRIMARY,263,497,6383599,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
78599,WESLACO,TX,PRIMARY,1716,3313,44704752,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
12857,OLMSTEDVILLE,NY,PRIMARY,299,512,7057434,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
26505,MORGANTOWN,WV,PRIMARY,11086,16568,381211913,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
48236,GROSSE POINTE,MI,PRIMARY,15705,27762,1114680733,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
87197,ALBUQUERQUE,NM,PRIMARY,389,593,12565091,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
28092,LINCOLNTON,NC,PRIMARY,15221,28399,495711965,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
46952,MARION,IN,PRIMARY,9773,16978,294968479,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
6824,FAIRFIELD,CT,PRIMARY,14839,26855,1714239972,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
92654,LAGUNA HILLS,CA,PRIMARY,577,846,18974739,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
14065,FREEDOM,NY,PRIMARY,791,1467,24554282,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
79245,MEMPHIS,TX,PRIMARY,992,1853,22094630,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
93036,OXNARD,CA,PRIMARY,15745,29528,584645007,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
97348,HALSEY,OR,PRIMARY,653,1231,20100572,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
93011,CAMARILLO,CA,PRIMARY,1178,1879,47507052,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
14212,BUFFALO,NY,PRIMARY,4060,6607,89392718,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
54638,KENDALL,WI,PRIMARY,689,1269,20506162,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
74871,STONEWALL,OK,PRIMARY,972,1773,27850167,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
79772,PECOS,TX,PRIMARY,3962,7403,123068574,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
32314,TALLAHASSEE,FL,PRIMARY,986,1510,24537352,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
93275,TULARE,CA,PRIMARY,811,1471,22331244,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
65629,CHADWICK,MO,PRIMARY,256,497,6112241,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
48176,SALINE,MI,PRIMARY,9991,18549,597069121,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
6234,BROOKLYN,CT,PRIMARY,3671,6516,157308809,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
13104,MANLIUS,NY,PRIMARY,7629,14081,532753376,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
36006,BILLINGSLEY,AL,PRIMARY,564,1117,19042671,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
35218,BIRMINGHAM,AL,PRIMARY,3046,5263,63831130,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
75243,DALLAS,TX,PRIMARY,24145,40571,824539368,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
71234,DOWNSVILLE,LA,PRIMARY,1778,3359,64091099,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
28306,FAYETTEVILLE,NC,PRIMARY,16125,30542,559414772,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
47043,VEVAY,IN,PRIMARY,2340,4158,66898429,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
20143,CATHARPIN,VA,PRIMARY,577,1029,40476976,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
67430,CAWKER CITY,KS,PRIMARY,348,587,7166001,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
2032,EAST WALPOLE,MA,PRIMARY,2082,3705,133930220,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
30309,ATLANTA,GA,PRIMARY,12336,15857,923521797,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
14111,NORTH COLLINS,NY,PRIMARY,1577,2725,52890844,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
66285,LENEXA,KS,PRIMARY,257,396,10337807,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
29438,EDISTO ISLAND,SC,PRIMARY,1193,1976,31652508,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
61125,ROCKFORD,IL,PRIMARY,270,408,8427726,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
85007,PHOENIX,AZ,PRIMARY,4675,7993,154328707,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
52223,DELHI,IA,PRIMARY,669,1184,20926327,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
10583,SCARSDALE,NY,PRIMARY,19793,36163,528333370,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
65582,VIENNA,MO,PRIMARY,938,1725,25775009,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
96091,TRINITY CENTER,CA,PRIMARY,293,501,3841609,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
42078,SALEM,KY,PRIMARY,763,1447,21640714,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
50841,CORNING,IA,PRIMARY,1374,2411,34696804,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
13224,SYRACUSE,NY,PRIMARY,4167,6872,162086803,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
53153,NORTH PRAIRIE,WI,PRIMARY,1231,2302,68430870,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
36540,GAINESTOWN,AL,PRIMARY,379,735,9178197,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
33936,LEHIGH ACRES,FL,PRIMARY,8583,14941,214227701,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
68015,CEDAR BLUFFS,NE,PRIMARY,503,910,15234873,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
73061,MORRISON,OK,PRIMARY,647,1261,23624297,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
79313,ANTON,TX,PRIMARY,719,1332,19098172,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
63548,LANCASTER,MO,PRIMARY,575,1036,12854714,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
92101,SAN DIEGO,CA,PRIMARY,16788,21606,941833907,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
19055,LEVITTOWN,PA,PRIMARY,6888,11766,258651472,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
61853,MAHOMET,IL,PRIMARY,5916,11293,298336301,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
66524,OVERBROOK,KS,PRIMARY,1209,2211,43794745,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
28411,WILMINGTON,NC,PRIMARY,14204,25564,625581389,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
47858,LEWIS,IN,PRIMARY,304,575,10038558,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
52801,DAVENPORT,IA,PRIMARY,327,400,7177890,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
35055,CULLMAN,AL,PRIMARY,7814,14351,246815105,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
62629,CHATHAM,IL,PRIMARY,6169,11461,292298197,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
37391,TURTLETOWN,TN,PRIMARY,534,1026,12386548,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
56484,WALKER,MN,PRIMARY,1918,3282,48746056,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
50597,WEST BEND,IA,PRIMARY,683,1186,15999293,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
60169,HOFFMAN ESTATES,IL,PRIMARY,15505,27194,658665469,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
43571,WHITEHOUSE,OH,PRIMARY,3392,6054,176743842,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
28368,OLIVIA,NC,PRIMARY,379,660,10336533,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
67056,HALSTEAD,KS,PRIMARY,1385,2539,47720990,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
66012,BONNER SPRINGS,KS,PRIMARY,5190,9439,228149876,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
58621,BEACH,ND,PRIMARY,673,1119,17569061,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
24266,LEBANON,VA,PRIMARY,4042,7466,135873255,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
78234,SAN ANTONIO,TX,PRIMARY,1673,3432,69135921,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
70116,NEW ORLEANS,LA,PRIMARY,4612,6580,129465605,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
63071,RICHWOODS,MO,PRIMARY,425,805,11093285,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
98359,OLALLA,WA,PRIMARY,2273,4171,94563736,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
48108,ANN ARBOR,MI,PRIMARY,12492,21112,666763111,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
45761,MILLFIELD,OH,PRIMARY,703,1225,16837663,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
54891,WASHBURN,WI,PRIMARY,1646,2834,52026716,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
49920,CRYSTAL FALLS,MI,PRIMARY,1921,3287,46237483,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
90755,SIGNAL HILL,CA,PRIMARY,5205,8468,258295992,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
7013,CLIFTON,NJ,PRIMARY,14153,23975,704167193,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
10517,CROMPOND,NY,PRIMARY,454,809,25296212,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
3854,NEW CASTLE,NH,PRIMARY,590,959,45088962,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
68959,MINDEN,NE,PRIMARY,1813,3260,52873387,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
33918,NORTH FORT MYERS,FL,PRIMARY,631,979,13641891,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
1522,JEFFERSON,MA,PRIMARY,1672,2984,93338120,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
29449,HOLLYWOOD,SC,PRIMARY,3509,6131,112055204,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
31824,PRESTON,GA,PRIMARY,704,1335,18183190,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
72211,LITTLE ROCK,AR,PRIMARY,10054,17089,502041111,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
32327,CRAWFORDVILLE,FL,PRIMARY,9839,17961,351500595,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
13691,THERESA,NY,PRIMARY,1300,2395,40555190,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
26534,GRANVILLE,WV,PRIMARY,466,770,10349617,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
86047,WINSLOW,AZ,PRIMARY,4897,9122,144717338,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
55430,MINNEAPOLIS,MN,PRIMARY,9978,16574,312911213,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
36526,DAPHNE,AL,PRIMARY,12122,22153,564796697,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
92504,RIVERSIDE,CA,PRIMARY,20774,37665,723697102,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
90295,MARINA DEL REY,CA,PRIMARY,875,1166,40862193,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
59104,BILLINGS,MT,PRIMARY,562,872,19440224,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
28612,CONNELLYS SPRINGS,NC,PRIMARY,4354,8122,125108281,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
78550,HARLINGEN,TX,PRIMARY,19279,35476,552425626,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
49233,CEMENT CITY,MI,PRIMARY,1257,2256,42359689,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
42729,CUB RUN,KY,PRIMARY,507,991,10849515,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
32771,SANFORD,FL,PRIMARY,21728,38014,858548338,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
65640,DUNNEGAN,MO,PRIMARY,322,600,6277740,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
45389,CHRISTIANSBURG,OH,PRIMARY,282,481,7842436,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
44609,BELOIT,OH,PRIMARY,1779,3143,56381065,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
49047,DOWAGIAC,MI,PRIMARY,6530,11320,175759009,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
61101,ROCKFORD,IL,PRIMARY,9028,15650,216110837,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
78553,HARLINGEN,TX,PRIMARY,1157,2013,30328230,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
98932,GRANGER,WA,PRIMARY,1834,3725,46775377,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
67853,INGALLS,KS,PRIMARY,385,724,11320016,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
4428,EDDINGTON,ME,PRIMARY,1426,2514,47557054,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
99521,ANCHORAGE,AK,PRIMARY,902,1389,35257804,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
16827,BOALSBURG,PA,PRIMARY,2269,3952,103160487,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
56349,LOWRY,MN,PRIMARY,362,664,11998989,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
63461,PALMYRA,MO,PRIMARY,2678,4885,83359101,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
3842,HAMPTON,NH,PRIMARY,7982,13085,395486874,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
73773,WAUKOMIS,OK,PRIMARY,771,1414,23811775,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
34607,SPRING HILL,FL,PRIMARY,3580,6196,108320693,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
47260,MEDORA,IN,PRIMARY,886,1612,24079158,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
62629,CHATHAM,IL,PRIMARY,6169,11461,292298197,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
31909,COLUMBUS,GA,PRIMARY,15634,27967,596204109,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
76104,FORT WORTH,TX,PRIMARY,6058,10534,142325465,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
71069,RODESSA,LA,PRIMARY,271,509,7284560,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
25181,SETH,WV,PRIMARY,587,1152,20917456,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
91763,MONTCLAIR,CA,PRIMARY,14454,27063,453244725,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
99740,FORT YUKON,AK,PRIMARY,278,420,6385108,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
16040,HILLIARDS,PA,PRIMARY,438,781,11862271,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
83350,RUPERT,ID,PRIMARY,4962,9622,134737047,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
60505,AURORA,IL,PRIMARY,23662,44855,636961078,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
76903,SAN ANGELO,TX,PRIMARY,13472,23126,320563090,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
29583,PAMPLICO,SC,PRIMARY,2208,4058,59088838,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
95472,SEBASTOPOL,CA,PRIMARY,13081,21680,493650051,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
29506,FLORENCE,SC,PRIMARY,7824,13667,190085130,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
71462,NOBLE,LA,PRIMARY,541,1049,17675682,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
28341,FAISON,NC,PRIMARY,1756,3329,45375995,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
38114,MEMPHIS,TN,PRIMARY,12739,21150,233344846,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
46184,WHITELAND,IN,PRIMARY,5418,10100,215147469,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
90633,LA HABRA,CA,PRIMARY,301,508,8864607,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
63051,HOUSE SPRINGS,MO,PRIMARY,6579,11892,245384916,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
35034,BRENT,AL,PRIMARY,1689,3090,43472736,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
98021,BOTHELL,WA,PRIMARY,12362,22499,747557806,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
96837,HONOLULU,HI,PRIMARY,506,772,15103378,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
66010,BLUE MOUND,KS,PRIMARY,275,489,6519930,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
